Message,Payload,Attachment,Pin,Issuer,Date
|Start_re_activation|||Client|Wed Sep 15 2021 15:46:45
Send message||||Bot|Wed Sep 15 2021 15:46:50
Send message||||Bot|Wed Sep 15 2021 15:46:52
3598183203594950||||Client|Wed Sep 15 2021 15:47:26
Send message||||Bot|Wed Sep 15 2021 15:47:33
|Code oublié|||Client|Wed Sep 15 2021 15:47:40
Send message||||Bot|Wed Sep 15 2021 15:47:46
|Oui, je valide|||Client|Wed Sep 15 2021 15:48:42
Send message||||Bot|Wed Sep 15 2021 15:48:49
|||xxxx|Client|Wed Sep 15 2021 15:48:59
Send message||||Bot|Wed Sep 15 2021 15:49:05
|||xxxx|Client|Wed Sep 15 2021 15:49:16
Send message||||Bot|Wed Sep 15 2021 15:49:22
