Message,Payload,Attachment,Pin,Issuer,Date
cc||||Client|Thu Sep 16 2021 16:55:25
Send message||||Bot|Thu Sep 16 2021 16:55:30
|Activer myacces sur ce canal|||Client|Thu Sep 16 2021 16:55:37
Send message||||Bot|Thu Sep 16 2021 16:55:42
Send message||||Bot|Thu Sep 16 2021 16:55:43
cc||||Client|Thu Sep 16 2021 17:00:54
Send message||||Bot|Thu Sep 16 2021 17:00:59
|Activer myacces sur ce canal|||Client|Thu Sep 16 2021 17:01:03
Send message||||Bot|Thu Sep 16 2021 17:01:08
Send message||||Bot|Thu Sep 16 2021 17:01:09
cc||||Client|Thu Sep 16 2021 17:04:01
Send message||||Bot|Thu Sep 16 2021 17:04:07
|Activer myacces sur ce canal|||Client|Thu Sep 16 2021 17:04:10
Send message||||Bot|Thu Sep 16 2021 17:04:15
Send message||||Bot|Thu Sep 16 2021 17:04:16
004000208209||||Client|Thu Sep 16 2021 17:05:10
Send message||||Bot|Thu Sep 16 2021 17:05:15
|||xxxx|Client|Thu Sep 16 2021 17:05:26
cc||||Client|Thu Sep 16 2021 17:08:32
Send message||||Bot|Thu Sep 16 2021 17:08:35
|Activer myacces sur ce canal|||Client|Thu Sep 16 2021 17:08:37
Send message||||Bot|Thu Sep 16 2021 17:08:40
Send message||||Bot|Thu Sep 16 2021 17:08:41
004000208209||||Client|Thu Sep 16 2021 17:08:54
Send message||||Bot|Thu Sep 16 2021 17:08:58
|||xxxx|Client|Thu Sep 16 2021 17:09:10
cc||||Client|Thu Sep 16 2021 17:10:29
Send message||||Bot|Thu Sep 16 2021 17:10:32
|Activer myacces sur ce canal|||Client|Thu Sep 16 2021 17:10:36
Send message||||Bot|Thu Sep 16 2021 17:10:39
Send message||||Bot|Thu Sep 16 2021 17:10:40
004000208209||||Client|Thu Sep 16 2021 17:10:49
Send message||||Bot|Thu Sep 16 2021 17:10:52
|||xxxx|Client|Thu Sep 16 2021 17:11:01
cc||||Client|Thu Sep 16 2021 17:11:58
Send message||||Bot|Thu Sep 16 2021 17:12:02
|Activer myacces sur ce canal|||Client|Thu Sep 16 2021 17:12:13
Send message||||Bot|Thu Sep 16 2021 17:12:17
Send message||||Bot|Thu Sep 16 2021 17:12:17
004000208209||||Client|Thu Sep 16 2021 17:12:22
Send message||||Bot|Thu Sep 16 2021 17:12:25
|||xxxx|Client|Thu Sep 16 2021 17:12:37
cc||||Client|Thu Sep 16 2021 17:15:01
Send message||||Bot|Thu Sep 16 2021 17:15:04
|Activer myacces sur ce canal|||Client|Thu Sep 16 2021 17:15:06
Send message||||Bot|Thu Sep 16 2021 17:15:09
Send message||||Bot|Thu Sep 16 2021 17:15:10
004000208209||||Client|Thu Sep 16 2021 17:15:19
Send message||||Bot|Thu Sep 16 2021 17:15:22
|||xxxx|Client|Thu Sep 16 2021 17:15:33
Send message||||Bot|Thu Sep 16 2021 17:15:40
Send message||||Bot|Thu Sep 16 2021 17:15:43
Send message||||Bot|Thu Sep 16 2021 17:15:44
